TeamID	num_editors	num_edits	num_edits_per_editor	num_sections	deadline_exponent	inequality_effort	num_advisors	num_instructors	num_primary_PIs	num_secondary_PIs	num_student_leaders	num_student_members	num_unspecified	num_students_tot	num_supervisors_tot	num_total_registered	prop_students_editing	collab_strength_in	collab_strength_in_norm	collab_strength_out	collab_strength_out_norm	collab_singleton	collab_strength_tot	collab_strength_tot_norm	collab_degree_in	collab_degree_in_norm	collab_degree_out	collab_degree_out_norm	collab_degree_tot	collab_degree_tot_norm	collab_eigen_centrality	collab_between_centrality	collab_between_centrality_norm	collab_clustering	collab_clustering_norm	collab_clustering_weighted	collab_clustering_weighted_norm	collab_coreness	collab_coreness_norm	collab_authority	collab_authority_norm	collab_burt	collab_burt_norm	collaboration.score	overlap.score.10	overlap.score.20	overlap.score.5	communities_bipartite	gini_sections	ineq_entropy_sections	ineq_part_ratio_sections	gini_editors	dol_generalist	dol_correlation_activities	num_biobricks	prop_team_participated_before	num_team_participated_before	prop_team_participated_previous_year	num_team_participated_previous_year	nb_participations	past_medal_best_all_years	past_medal_year_before	past_nb_awards_best_all_years	past_nb_awards_year_before	past_performance_best_all_years	past_performance_year_before	has_gold_year_before	Region	Country	Track	Division	Team	Year	medal	medal_numeric	finalist	nb.awards	nb.awards.signif	winner	performance
1844	7	679	97	85	1.21037852695813	6.18776626216781	0	0	1	0	0	6	0	6	1	7	1	37	1.57227235438884	8	0.339950779327317	0	45	0.95611156685808	10	1.40760869565217	3	0.422282608695652	13	0.914945652173913	0.000372746089477012	0.00469975746282407	0.00827225288812476	0.181818181818182	0.715016058456876	0.348148148148148	1.26462838784083	10	0.909090909090909	5.35429434997592e-05	0.0594173203005581	0.109986870402172	0.242224524159838	0.352040816326531	0	0	1	6	0.157535014005602	0.0115768660222004	0.847750865051903	0.579591836734694	0.176470588235294	0.402619010801407	6	0	0	0	0	2	3	NA	0	NA	3	NA	NA	Europe	Netherlands	Energy	Collegiate	Amsterdam	2015	gold	3	0	0	0	0	3
1845	5	481	96.2	42	0.905256052245044	4.91335724686511	0	10	1	0	0	0	0	0	11	11	NA	9	0.382444626743232	21	0.892370795734208	0	30	0.63740771123872	3	0.422282608695652	9	1.26684782608696	12	0.844565217391304	0.00623706974737476	0.00156323659824562	0.000580641269266733	0.416666666666667	1.63857846729701	0.553030303030303	2.0088511866814	11	1	0.000978264905865984	0.0246298216511775	0.176018523463144	0.419807767541317	0.314285714285714	0	0	1	4	0.257575757575758	0.0229834985348727	0.762605042016807	0.333333333333333	0.314285714285714	0.182888199635133	5	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Europe	United Kingdom	Community Labs	Community_lab	London_Biohackspace	2015	none	0	0	0	0	0	0
1846	10	1039	103.9	85	0.820968471864704	6.41480501030447	2	1	1	0	0	6	3	6	4	10	0.833333333333333	35	1.48728465955701	65	2.76210008203445	0	100	2.12469237079573	13	1.82989130434783	19	2.67445652173913	32	2.25217391304348	0.0208316023799246	0.0210913265966636	0.108630189324244	0.239130434782609	0.94040155514437	0.260967741935484	0.947950510487553	11	1	0.000768293342065773	0.192957604047651	0.0745593436866243	0.190254978478164	0.361516034985423	3	3	3	6	0.350735294117647	0.0111383587609387	0.624847449353185	0.5975	0.188235294117647	0.379234991168895	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Europe	United Kingdom	Health & Medicine	Collegiate	Birkbeck	2015	bronze	1	0	0	0	0	1
1847	10	2936	293.6	53	1.04475656169415	3.85210940744038	6	3	1	0	0	6	0	6	10	16	1	20	0.849876948318294	34	1.4447908121411	0	54	1.1473338802297	10	1.40760869565217	6	0.844565217391304	16	1.12608695652174	9.62552621882004e-05	0.00391734559811157	0.0132265556661539	0.257142857142857	1.01123699696044	0.303703703703704	1.10318646598881	11	1	8.23095513144522e-05	0.103187646170095	0.0920062934458093	0.237387293222491	0.444897959183673	3	2	6	4	0.342852286248513	0.0179266192942142	0.729895441485738	0.297297297297297	0.418867924528302	0.347333199500798	17	0.3125	5	0.3125	5	5	3	3	1	1	4	4	1	Europe	Switzerland	Health & Medicine	Collegiate	ETH_Zurich	2015	gold	3	0	6	2	0	4
1848	1	118	118	18	1.03555853632999	NA	0	0	1	0	0	5	0	5	1	6	0.2	1	0.0424938474159147	20	0.849876948318294	0	21	0.446185397867104	1	0.140760869565217	5	0.703804347826087	6	0.422282608695652	2.54210701517342e-09	0.000209155883981692	0	0.5	1.96629416075641	0.476190476190476	1.72973487698594	6	0.545454545454545	7.60607283486661e-09	0.00535786119787463	0.303919737402636	0.330763766676255	NA	NA	NA	NA	1	0	0.0555555555555556	1	0	1	NA	6	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	North America	United States	Food & Nutrition	Collegiate	Columbia_NYC	2015	silver	2	0	0	0	0	2
1850	5	858	171.6	19	0.495442356489302	6.84777145012895	2	2	1	0	0	5	0	5	5	10	0.8	3	0.127481542247744	8	0.339950779327317	0	11	0.233716160787531	2	0.281521739130435	7	0.985326086956522	9	0.633423913043478	3.61456241236173e-06	0.00369746396590891	0.00027146864537146	0.222222222222222	0.873908515891738	0.25	0.908110810417619	7	0.636363636363636	1.36737590489634e-05	0.0273039893932222	0.142021222388288	0.177791973418179	0.565789473684211	2	NA	2	3	0.217870257037944	0.0510841042953218	0.861201676758267	0.418604651162791	0.452631578947368	0.556879297181502	14	0.1	1	0.1	1	1	1	1	0	0	1	1	0	North America	United States	Foundational Advance	Collegiate	Harvard_BioDesign	2015	gold	3	0	1	0	0	3
1852	4	182	45.5	21	1.0512559050315	6.18394991339734	0	1	1	0	0	9	1	9	2	11	0.333333333333333	3	0.127481542247744	3	0.127481542247744	0	6	0.127481542247744	2	0.281521739130435	2	0.281521739130435	4	0.281521739130435	7.94778028072188e-07	1.31185906228889e-05	0	0.333333333333333	1.31086277383761	0.194444444444444	0.706308408102593	4	0.363636363636364	2.00487105535921e-07	0.0208938022980149	0.393335262345679	0.391917795627288	0.365079365079365	0	0	0	3	0.0828157349896481	0.0468006304701504	0.86863711001642	0.619565217391304	0.273809523809524	0.80952380952381	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Latin America	Mexico	Foundational Advance	Collegiate	Tec-Chihuahua	2015	none	0	0	0	0	0	0
1854	2	245	122.5	27	0.829982991440241	8.78065087497715	0	6	1	0	0	15	0	15	7	22	0.133333333333333	0	0	6	0.254963084495488	0	6	0.127481542247744	0	0	6	0.844565217391304	6	0.422282608695652	1.73559803804565e-18	0	0	0.266666666666667	1.04869021907009	0.333333333333333	1.21081441389016	6	0.545454545454545	0	5.19706381403911e-17	0.187311209611118	0.303927663664894	0.518518518518518	1	1	1	2	0.0343915343915343	0.0368893437695672	0.967901234567901	0.464285714285714	0.518518518518518	1	2	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Africa	Egypt	Health & Medicine	Collegiate	Cairo_Egypt	2015	bronze	1	0	0	0	0	1
1855	6	1805	300.833333333333	53	0.891378806324661	7.3521392038912	4	1	1	0	0	8	0	8	6	14	0.75	32	1.35980311730927	17	0.72239540607055	0	49	1.04109926168991	6	0.844565217391304	6	0.844565217391304	12	0.844565217391304	0.000327264827200916	0.000272983848773608	0.00879256779175339	0.571428571428571	2.24719332657875	0.411873840445269	1.49610834814628	9	0.818181818181818	0.000830420959803903	0.0148498166460983	0.196959611995459	0.219848021459296	0.444897959183673	2	1	3	4	0.271497745867424	0.0182849701777119	0.80041371528866	0.491150442477876	0.355345911949686	0.527728022300781	6	0.142857142857143	2	0.142857142857143	2	1	3	3	0	0	3	3	1	Europe	United Kingdom	Foundational Advance	Collegiate	Warwick	2015	gold	3	0	0	0	0	3
1856	11	433	39.3636363636364	24	1.45401501390975	4.24723005504527	1	0	1	0	0	18	1	18	2	20	0.5	40	1.69975389663659	9	0.382444626743232	0	49	1.04109926168991	21	2.95597826086957	6	0.844565217391304	27	1.90027173913043	6.74845530628262e-05	0.014511241389595	0.0119094300163887	0.130434782608696	0.51294630280602	0.125196232339089	0.454768208042732	9	0.818181818181818	1.03191722083352e-05	0.165791582775384	0.0796354023725245	0.103823035811842	0.44047619047619	2	0	4	6	0.377252252252252	0.0385960077900649	0.675049309664694	0.41031941031941	0.28030303030303	0.212994474958687	10	0.333333333333333	7	0.333333333333333	7	5	3	1	0	0	3	1	0	North America	United States	Foundational Advance	Collegiate	Yale	2015	silver	2	0	0	0	0	2
1857	3	806	268.666666666667	22	0.809725531612058	5.46052861982892	2	3	1	0	0	9	0	9	6	15	0.222222222222222	0	0	10	0.424938474159147	0	10	0.212469237079573	0	0	8	1.12608695652174	8	0.56304347826087	1.73559803804565e-18	0	0	0.428571428571429	1.68539499493407	0.542857142857143	1.97189775976397	7	0.636363636363636	0	6.06324111637896e-17	0.195772875311308	0.227329060956259	0.545454545454545	1	0	1	2	0.224747474747475	0.0441275144666459	0.841558441558442	0.240740740740741	0.545454545454545	0.374269005847953	3	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	North America	United States	Manufacturing	Collegiate	Northeastern_Boston	2015	bronze	1	0	0	0	0	1
1859	7	1325	189.285714285714	22	1.11202551333265	6.39106064406575	0	2	1	0	0	12	0	12	3	15	0.583333333333333	4	0.169975389663659	8	0.339950779327317	0	12	0.254963084495488	2	0.281521739130435	7	0.985326086956522	9	0.633423913043478	3.20275930580044e-08	0.00243926477072799	0.00202847404458118	0.0833333333333333	0.327715693459402	0.0729166666666667	0.264865653038472	8	0.727272727272727	3.59578037645189e-08	0.00240557784849961	0.115400479242571	0.140117365711755	0.454545454545455	1	0	2	4	0.309090909090909	0.0431289409010328	0.757575757575758	0.428571428571429	0.324675324675325	0.324547949942706	26	0.733333333333333	11	0.733333333333333	11	1	2	2	0	0	2	2	0	Asia	Japan	New Application	Collegiate	Gifu	2015	silver	2	0	0	0	0	2
1860	7	384	54.8571428571429	23	0.873116004010024	7.12393888756084	0	0	1	0	0	10	0	10	1	11	0.7	8	0.339950779327317	4	0.169975389663659	0	12	0.254963084495488	6	0.844565217391304	3	0.422282608695652	9	0.633423913043478	1.94494058641528e-05	0.000812171779731276	2.76495842507968e-05	0.285714285714286	1.12359666328938	0.432291666666667	1.5702749430138	8	0.727272727272727	6.69452373042254e-05	0.0680847126709393	0.223306175112181	0.250213820847468	0.532608695652174	1	1	2	3	0.251996450754215	0.0419966557290436	0.821978774392332	0.548104956268222	0.304347826086956	0.582260778626785	4	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Europe	Germany	Health & Medicine	Collegiate	Hamburg	2015	bronze	1	0	0	0	0	1
1861	8	822	102.75	52	1.02768416366114	4.66713992031051	1	1	1	0	0	8	0	8	3	11	1	3	0.127481542247744	23	0.977358490566038	0	26	0.552420016406891	2	0.281521739130435	6	0.844565217391304	8	0.56304347826087	8.00183617662548e-08	0.0016008996819544	0	0.333333333333333	1.31086277383761	0.203296703296703	0.738463735943998	8	0.727272727272727	3.43444231309139e-08	0.00612762482210774	0.182114813486158	0.483860422638257	0.469387755102041	1	0	1	6	0.342198581560284	0.0182878142241868	0.722735204304202	0.412234042553191	0.338942307692308	0.463042544665944	20	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Europe	Germany	Health & Medicine	Collegiate	FAU_Erlangen	2015	silver	2	0	0	0	0	2
1862	9	639	71	34	0.62100653900612	5.82560261707379	1	0	1	0	0	17	0	17	2	19	0.529411764705882	10	0.424938474159147	32	1.35980311730927	0	42	0.892370795734208	7	0.985326086956522	12	1.68913043478261	19	1.33722826086957	7.28041104816603e-05	0.0104264237786137	0.0062588604349531	0.20952380952381	0.82397088641221	0.142195767195767	0.516518053544413	10	0.909090909090909	8.03663322636472e-05	0.0896045298873035	0.096612095535982	0.256267325742482	0.333333333333333	1	0	2	5	0.363321799307958	0.0272868485743925	0.62962962962963	0.555555555555556	0.222222222222222	0.547346600936501	NA	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Asia	India	Food & Nutrition	Collegiate	IIT_Kharagpur	2015	none	0	0	0	0	0	0
1863	1	103	103	29	0.650419274467465	NA	1	2	1	0	0	19	0	19	4	23	0.0526315789473684	0	0	4	0.169975389663659	0	4	0.0849876948318294	0	0	4	0.56304347826087	4	0.281521739130435	1.73559803804565e-18	0	0	0	0	0	0	4	0.363636363636364	0	3.03162055818948e-17	0.25	0.25	NA	NA	NA	NA	1	0	0.0344827586206897	1	0	1	NA	NA	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	North America	Canada	New Application	Collegiate	Hamilton_McMaster	2015	none	0	0	0	0	0	0
1864	7	970	138.571428571429	18	1.54861720704607	6.01446671399018	6	0	1	0	0	12	0	12	7	19	0.333333333333333	8	0.339950779327317	8	0.339950779327317	0	16	0.339950779327317	3	0.422282608695652	5	0.703804347826087	8	0.56304347826087	3.62824676292938e-06	0.000580892629123558	0.00393629535788616	0.133333333333333	0.524345109535043	0.0892857142857143	0.324325289434864	8	0.727272727272727	7.89727443666164e-07	0.00550937097867256	0.195490050056773	0.204903277769792	0.490740740740741	1	NA	2	4	0.284067085953878	0.0530343573425577	0.792160180485054	0.393530997304582	0.420634920634921	0.444100002149476	2	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Asia	China	Environment	Collegiate	FAFU-CHINA	2015	bronze	1	0	0	0	0	1
1865	7	378	54	14	1.10507641758661	4.41925511425688	0	1	1	0	0	11	0	11	2	13	0.545454545454545	4	0.169975389663659	24	1.01985233798195	0	28	0.594913863822806	4	0.56304347826087	8	1.12608695652174	12	0.844565217391304	8.68915642157551e-07	0.00661375082872629	3.01631828190511e-05	0.222222222222222	0.873908515891738	0.298701298701299	1.08501551374573	9	0.818181818181818	9.2722953546032e-08	0.0343731107806577	0.169760965260457	0.222550314506481	0.397959183673469	0	NA	2	3	0.327838827838828	0.0666749309570883	0.729146692233941	0.388278388278388	0.397959183673469	0.450999595653007	2	0	0	0	0	3	3	1	1	0	4	1	0	Europe	Germany	New Application	Collegiate	Goettingen	2015	bronze	1	0	0	0	0	1
1866	2	1206	603	166	1.32908381896716	0.574396793010456	0	2	1	0	0	22	0	22	3	25	0.0454545454545455	13	0.552420016406891	10	0.424938474159147	0	23	0.488679245283019	4	0.56304347826087	7	0.985326086956522	11	0.774184782608696	3.77521473919681e-05	0.00188577086050642	0.000505233312219105	0.25	0.983147080378205	0.397826086956522	1.44508068092543	9	0.818181818181818	8.02991555264202e-05	0.0216914903537853	0.154371520743181	0.390514864846097	0.63265306122449	2	0	2	2	0.0669381436359966	0.00599430275212301	0.941551572142228	0.26536312849162	0.539156626506024	0.381492948056416	10	0.32	8	0.32	8	2	1	1	0	0	1	1	0	Asia	India	Environment	Collegiate	IIT_Delhi	2015	bronze	1	0	0	0	0	1
1867	3	205	68.3333333333333	20	1.36607786278042	5.7752214025651	0	0	1	0	0	9	0	9	1	10	0.333333333333333	0	0	3	0.127481542247744	0	3	0.063740771123872	0	0	1	0.140760869565217	1	0.0703804347826087	1.73559803804565e-18	0	0	NA	NA	NA	NA	1	0.0909090909090909	0	7.5790513954737e-18	1	1	0.7	1	NA	1	3	0.171428571428571	0.0490050535042443	0.890909090909091	0.404761904761905	0.466666666666667	0.628947368421053	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Asia	United Arab Emirates	Health & Medicine	Collegiate	NYU-AD	2015	bronze	1	0	0	0	0	1
1869	3	239	79.6666666666667	25	NA	3.44447321997068	1	1	1	0	0	4	0	4	3	7	0.5	21	0.892370795734208	5	0.212469237079573	0	26	0.552420016406891	12	1.68913043478261	4	0.56304347826087	16	1.12608695652174	2.03162116827945e-05	0.0124279465704334	0.00202093324887642	0.175824175824176	0.691444100485771	0.142307692307692	0.516924615160799	10	0.909090909090909	1.16914248490555e-06	0.137775836824356	0.106487186928953	0.136195301145225	0.493333333333333	1	0	1	3	0.192432432432432	0.0391088971450446	0.869206349206349	0.234234234234234	0.493333333333333	0.186594202898551	3	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	North America	United States	Manufacturing	Collegiate	Santa_Clara	2015	silver	2	0	0	0	0	2
1870	4	197	49.25	13	1.43890797326631	6.29792941818972	1	0	1	0	0	12	1	12	2	14	0.25	0	0	1	0.0424938474159147	0	1	0.0212469237079573	0	0	1	0.140760869565217	1	0.0703804347826087	1.73559803804565e-18	0	0	NA	NA	NA	NA	1	0.0909090909090909	0	7.5790513954737e-18	1	1	0.692307692307692	1	NA	1	4	0.148148148148148	0.075541419041092	0.919293820933165	0.305555555555556	0.519230769230769	0.352859911887406	NA	0.133333333333333	2	0.133333333333333	2	1	-Inf	NA	0	0	-Inf	NA	NA	Latin America	Mexico	High School	High_school	GenetiX_Tec_CCM	2015	bronze	1	0	0	0	0	1
1871	5	414	82.8	37	1.48920983331129	3.75169467393952	2	1	1	0	0	5	0	5	4	9	0.8	0	0	3	0.127481542247744	0	3	0.063740771123872	0	0	3	0.422282608695652	3	0.211141304347826	1.73559803804565e-18	0	0	0.333333333333333	1.31086277383761	0.333333333333333	1.21081441389016	3	0.272727272727273	0	2.59853190701955e-17	0.350607205845301	0.340329009895637	0.391891891891892	1	0	1	4	0.236719478098788	0.0262094327085675	0.797534376481745	0.503448275862069	0.313513513513514	0.479752643275914	7	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	North America	United States	High School	High_school	BroadRun-NorthernVA	2015	silver	2	0	4	2	0	4
1872	2	108	54	12	NA	7.94058382710424	0	2	1	0	0	8	0	8	3	11	0.25	0	0	6	0.254963084495488	0	6	0.127481542247744	0	0	6	0.844565217391304	6	0.422282608695652	1.73559803804565e-18	0	0	0.0666666666666667	0.262172554767521	0.0666666666666667	0.242162882778032	6	0.545454545454545	0	5.19706381403911e-17	0.17159540074805	0.168982682563971	0.541666666666667	1	NA	1	2	0.0705128205128206	0.0824414379876475	0.938888888888889	0.423076923076923	0.541666666666667	1	NA	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	North America	Canada	Manufacturing	Collegiate	Dalhousie_Halifax_NS	2015	none	0	0	0	0	0	0
1875	9	3319	368.777777777778	81	0.824200533452013	5.71638092820325	1	3	1	1	0	5	5	5	6	11	0.8	60	2.04178656324284	98	3.33491805329663	0	158	2.68835230826974	10	1.26218097447796	10	1.26218097447796	20	1.26218097447796	3.40540182959305e-05	0.0245385638769504	0.0120541205412054	0.16374269005848	0.570892620037918	0.247834776815456	0.756420822284072	10	0.833333333333333	0.0112271534880108	0.0870143198601916	0.0829445331801226	0.514489828657003	0.714285714285714	0	0	4	4	0.284237726098191	0.0119696338438109	0.787143465304385	0.338501291989664	0.235939643347051	0.125836090428918	20	0.25	4	0.1875	3	4	3	3	1	0	4	3	1	North America	United States	Foundational Advance	Collegiate	BostonU	2016	gold	3	0	3	0	0	3
1876	5	1229	245.8	40	1.01232558192267	6.53135337870452	1	3	1	1	0	5	0	5	6	11	0.8	49	1.66745902664832	83	2.82447141248592	0	132	2.24596521956712	1	0.126218097447796	5	0.631090487238979	6	0.378654292343387	1.1047727678036e-05	0	0	0.8	2.78921822932811	0.649242424242424	1.98156406747082	6	0.5	0.0138470393366302	0.000124957914869818	0.278164822173305	0.693172342821484	0.49375	1	1	2	4	0.245253164556962	0.024303225967541	0.825529100529101	0.425316455696203	0.395	0.525338877028615	NA	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	North America	United States	Hardware	Collegiate	BostonU_HW	2016	gold	3	0	2	0	0	3
1877	2	112	56	26	NA	9.41906040262467	0	0	1	1	3	7	0	10	2	12	0.2	5	0.170148880270236	7	0.238208432378331	0	12	0.204178656324284	1	0.126218097447796	3	0.378654292343387	4	0.252436194895592	5.41888966274716e-07	0.003280032800328	0.003280032800328	0.333333333333333	1.16217426222005	0.111111111111111	0.339124150014454	4	0.333333333333333	0	0	0.386042671122799	0.709066469725145	0.519230769230769	1	1	1	2	0.0356125356125357	0.038300945547908	0.96684350132626	0.462962962962963	0.519230769230769	1	5	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	North America	United States	Environment	Collegiate	Gaston_Day	2016	bronze	1	0	0	0	0	1
1878	9	1003	111.444444444444	39	0.720835757275303	5.37503773873811	6	0	1	1	4	9	2	13	8	21	0.538461538461538	159	5.41073439259352	11	0.37432753659452	0	170	2.89253096459402	30	3.78654292343387	6	0.757308584686775	36	2.27192575406032	0.00133336196443819	0.033344383940124	0.0147259805931393	0.181818181818182	0.633913233938207	0.175714285714286	0.536300620094287	12	1	0.000594698304747205	0.350220162519293	0.0547976880166954	0.191659574190816	0.337606837606838	1	1	1	7	0.277182732878935	0.0246915542992624	0.76567292356766	0.50351617440225	0.225071225071225	0.291159543433959	10	0	0	0	0	2	3	NA	-Inf	NA	3	NA	NA	North America	United States	Diagnostics	Collegiate	Rice	2016	silver	2	0	0	0	0	2
1879	8	1951	243.875	48	1.07124246030971	4.01041193907365	2	0	1	1	1	8	0	9	4	13	0.888888888888889	111	3.77730514199925	29	0.986863505567371	0	140	2.38208432378331	48	6.0584686774942	17	2.14570765661253	65	4.10208816705336	0.00164364033687178	0.0714088011845213	0.07086647533142	0.116883116883117	0.407515650388848	0.107477678571429	0.328034487519562	12	1	0.000889321397784609	0.402881162903505	0.0385134514251657	0.0516711719655996	0.464285714285714	2	2	3	5	0.299946581196581	0.0200454879056462	0.77760736196319	0.331730769230769	0.40625	0.283242869824862	2	0.307692307692308	4	0.230769230769231	3	8	3	2	1	0	4	2	0	North America	United States	Environment	Collegiate	Virginia	2016	gold	3	0	0	0	0	3
1880	6	317	52.8333333333333	28	0.753694130751709	4.94268854608044	0	0	1	1	2	6	0	8	2	10	0.75	12	0.408357312648568	5	0.170148880270236	0	17	0.289253096459402	7	0.883526682134571	1	0.126218097447796	8	0.504872389791183	1.63693633329023e-05	0.003553368867022	0.003553368867022	0	0	0	0	6	0.5	0.000452613074464178	0.0336920038951287	0.15625	0.377162629757785	0.446428571428571	0	0	2	4	0.281428571428572	0.0342359892459022	0.769704433497537	0.36	0.297619047619048	0.190307688626216	3	0.3	3	0.2	2	10	3	2	1	0	4	2	0	North America	United States	Manufacturing	Collegiate	Duke	2016	silver	2	0	0	0	0	2
1882	10	345	34.5	41	0.94165985697242	2.91870284765283	0	0	1	2	4	17	0	21	3	24	0.476190476190476	5	0.170148880270236	34	1.15701238583761	0	39	0.663580633053922	4	0.504872389791183	10	1.26218097447796	14	0.883526682134571	6.90991321079052e-06	0.00622147262103272	0.00030750307503075	0.4	1.39460911466406	0.455621301775148	1.39060968023679	11	0.916666666666667	0.000107054425369127	0.0865749596969324	0.140378413818832	0.322433661988471	0.516260162601626	1	0	3	7	0.307278663337814	0.023292728937702	0.766842580706509	0.438582677165354	0.309756097560976	0.360396679589051	15	0.458333333333333	11	0.458333333333333	11	4	3	3	0	0	3	3	1	Europe	Germany	Therapeutics	Collegiate	Tuebingen	2016	bronze	1	0	0	0	0	1
1883	9	696	77.3333333333333	23	0.942483924289103	6.66034764392829	6	6	1	1	2	18	0	20	14	34	0.3	68	2.31402477167522	36	1.2250719379457	0	104	1.76954835481046	37	4.67006960556845	10	1.26218097447796	47	2.9661252900232	0.00147808896622281	0.064844413445423	0.0224203908705754	0.0940803382663848	0.328013243142444	0.0756688963210702	0.230950351326733	12	1	0.000496158051849747	0.817847621668002	0.0370757376766701	0.137147300241656	0.652173913043478	2	2	5	3	0.14975845410628	0.0428592953539467	0.926773455377574	0.451851851851852	0.434782608695652	0.50671439341963	NA	0.411764705882353	14	0.411764705882353	14	4	3	3	2	1	4	4	1	Asia	China	Software	Collegiate	SYSU-Software	2016	gold	3	0	0	0	0	3
1884	8	300	37.5	31	1.24210240146185	3.2027890194363	4	2	1	1	1	13	0	14	8	22	0.571428571428571	14	0.476416864756662	42	1.42925059426999	0	56	0.952833729513324	5	0.631090487238979	9	1.13596287703016	14	0.883526682134571	0.000459608060167264	0.01469521534812	0.0414673591180356	0.111111111111111	0.387391420740016	0.112637362637363	0.343782448778389	10	0.833333333333333	7.901379078997e-05	0.0343408975080599	0.123523524619255	0.17253903191202	0.309677419354839	1	1	1	5	0.268817204301075	0.0308537465201469	0.72865275142315	0.536458333333333	0.193548387096774	0.601760583909038	15	0.0909090909090909	2	0	0	1	3	NA	0	NA	3	NA	NA	Asia	China	Energy	Collegiate	SZU-China	2016	bronze	1	0	0	0	0	1
