TeamID,Team,Region,Country,Track,Division,Size,Status,Year,Section,Medal,Finalist,Winner
2476,Pittsburgh,North America,United States,New Application,Collegiate,12,Accepted,2017,Undergrad,silver,0,0
2785,Pittsburgh,North America,United States,Information Processing,Collegiate,9,Accepted,2018,Undergrad,silver,0,0
2565,Pittsburgh_CSL,North America,United States,High School,High_school,12,Accepted,2018,High_school,bronze,0,0
228,PKU_Beijing,Asia,China,Information Processing,Collegiate,14,Accepted,2009,IGEM,gold,0,0
2483,Potsdam,Europe,Germany,Foundational Advance,Collegiate,20,Accepted,2017,Undergrad,none,0,0
627,Potsdam_Bioware,Europe,Germany,Health & Medicine,Collegiate,20,Accepted,2011,IGEM,gold,0,0
929,Potsdam_Bioware,Europe,Germany,Manufacturing,Collegiate,17,Accepted,2012,IGEM,gold,0,0
1224,Poznan-BioInf,Europe,Poland,Information Processing,Collegiate,5,Accepted,2013,Undergrad,none,0,0
1481,PoznanBioInf,Europe,Poland,Information Processing,Collegiate,6,Accepted,2014,Undergrad,none,0,0
1482,PoznanSoft,Europe,Poland,Software,Collegiate,6,Accepted,2014,Undergrad,bronze,0,0
455,PrairieView,North America,,,Collegiate,5,Accepted,2006,IGEM,blocked,0,0
43,Prairie_View,North America,,Environment,Collegiate,2,Accepted,2007,IGEM,blocked,0,0
160,Prairie_View,North America,United States,,Collegiate,6,Accepted,2008,IGEM,bronze,0,0
760,PrepaTec_GarzaSadaMx,Latin America,Mexico,,High_school,17,Accepted,2012,IGEM,blocked,0,0
2037,Pretoria_UP,Africa,South Africa,Energy,Collegiate,17,Accepted,2016,Undergrad,silver,0,0
1768,Pretoria_UP,Africa,South Africa,New Application,Collegiate,11,Accepted,2015,Undergrad,bronze,0,0
45,Princeton,North America,Usa,Medical,Collegiate,19,Accepted,2007,IGEM,gold,0,0
76,Princeton,North America,Netherlands,,Collegiate,15,Accepted,2008,IGEM,none,0,0
456,Princeton,North America,,,Collegiate,20,Accepted,2006,IGEM,blocked,0,0
481,Princeton,North America,,,Collegiate,3,Accepted,2005,IGEM,blocked,0,0
491,Princeton,North America,,,Collegiate,6,Accepted,2004,IGEM,blocked,0,0
2432,Princeton,North America,United States,Foundational Advance,Collegiate,19,Accepted,2017,Undergrad,none,0,0
1986,Pumas_Mexico,Latin America,Mexico,Energy,Collegiate,21,Accepted,2016,Undergrad,bronze,0,0
38,Purdue,North America,Usa,Foundational Research,Collegiate,8,Accepted,2007,IGEM,bronze,0,0
154,Purdue,North America,United States,,Collegiate,11,Accepted,2008,IGEM,bronze,0,0
217,Purdue,North America,United States,Health/Medicine,Collegiate,16,Accepted,2009,IGEM,none,0,0
334,Purdue,North America,United States,Food & Energy,Collegiate,18,Accepted,2010,IGEM,bronze,0,0
437,Purdue,North America,,,Collegiate,10,Accepted,2006,IGEM,blocked,0,0
932,Purdue,North America,United States,Environment,Collegiate,21,Accepted,2012,IGEM,gold,0,0
1225,Purdue,North America,United States,Foundational Advance,Collegiate,14,Accepted,2013,Undergrad,gold,1,0
1422,Purdue,North America,United States,Food & Nutrition,Collegiate,18,Accepted,2014,Undergrad,none,0,0
1772,Purdue,North America,United States,Energy,Collegiate,23,Accepted,2015,Undergrad,none,0,0
1988,Purdue,North America,United States,Environment,Collegiate,22,Accepted,2016,Undergrad,silver,0,0
2228,Purdue,North America,United States,Therapeutics,Collegiate,15,Accepted,2017,Undergrad,silver,0,0
2696,Purdue,North America,United States,Diagnostics,Collegiate,9,Accepted,2018,Undergrad,bronze,0,0
214,Queens,North America,Canada,Health/Medicine,Collegiate,16,Accepted,2009,IGEM,bronze,0,0
309,Queens-Canada,North America,Canada,Foundational Advance,Collegiate,16,Accepted,2010,IGEM,gold,0,0
631,Queens_Canada,North America,Canada,Environment,Collegiate,21,Accepted,2011,IGEM,gold,0,0
781,Queens_Canada,North America,Canada,Foundational Advance,Collegiate,20,Accepted,2012,IGEM,gold,0,0
1121,Queens_Canada,North America,Canada,Health & Medicine,Collegiate,18,Accepted,2013,Undergrad,bronze,0,0
1435,Queens_Canada,North America,Canada,Foundational Advance,Collegiate,16,Accepted,2014,Undergrad,bronze,0,0
1831,Queens_Canada,North America,Canada,Health & Medicine,Collegiate,12,Accepted,2015,Undergrad,gold,0,0
2064,Queens_Canada,North America,Canada,Foundational Advance,Collegiate,15,Accepted,2016,Undergrad,bronze,0,0
2484,Queens_Canada,North America,Canada,Environment,Collegiate,15,Accepted,2017,Undergrad,gold,0,0
2612,Queens_Canada,North America,Canada,Diagnostics,Collegiate,20,Accepted,2018,Undergrad,gold,0,0
1295,RAMNOTIREN_CALGARY,North America,Canada,,High_school,13,Accepted,2014,IGEM,blocked,0,0
1304,Ravenwood_Raptors,North America,United States,,High_school,9,Accepted,2014,IGEM,blocked,0,0
2210,RDFZ-China,Asia,China,High School,High_school,19,Accepted,2017,High_school,bronze,0,0
2572,RDFZ-China,Asia,China,High School,High_school,23,Accepted,2018,High_school,gold,0,0
1476,Reading,Europe,United Kingdom,Energy,Collegiate,16,Accepted,2014,Undergrad,bronze,0,0
1708,Reading,Europe,United Kingdom,Energy,Collegiate,17,Accepted,2015,Overgrad,none,0,0
2338,REC-CHENNAI,Asia,India,Food & Nutrition,Collegiate,25,Accepted,2017,Undergrad,bronze,0,0
2645,REC-CHENNAI,Asia,India,Foundational Advance,Collegiate,23,Accepted,2018,Undergrad,bronze,0,0
486,Registry_Example,North America,,,Collegiate,4,Accepted,2005,IGEM,blocked,0,0
2655,Rheda_Bielefeld,Europe,Germany,High School,High_school,12,Accepted,2018,High_school,bronze,0,0
840,RHIT,North America,United States,New Application,Collegiate,9,Accepted,2012,IGEM,none,0,0
1154,RHIT,North America,United States,Foundational Advance,Collegiate,8,Accepted,2013,Undergrad,bronze,0,0
1501,RHIT,North America,United States,Foundational Advance,Collegiate,9,Accepted,2014,Undergrad,none,0,0
1729,RHIT,North America,United States,Manufacturing,Collegiate,6,Accepted,2015,Undergrad,bronze,0,0
2077,RHIT,North America,United States,Manufacturing,Collegiate,11,Accepted,2016,Undergrad,bronze,0,0
2390,RHIT,North America,United States,Measurement,Collegiate,13,Accepted,2017,Undergrad,none,0,0
2716,RHIT,North America,United States,Environment,Collegiate,10,Accepted,2018,Undergrad,bronze,0,0
44,Rice,North America,United States,Medical,Collegiate,18,Accepted,2007,IGEM,gold,0,0
457,Rice,North America,,,Collegiate,21,Accepted,2006,IGEM,blocked,0,0
1878,Rice,North America,United States,Diagnostics,Collegiate,21,Accepted,2016,Undergrad,silver,0,0
2194,Rice,North America,United States,Environment,Collegiate,17,Accepted,2017,Undergrad,gold,0,0
2540,Rice,North America,United States,Foundational Advance,Collegiate,19,Accepted,2018,Undergrad,gold,0,0
122,Rice_University,North America,United States,,Collegiate,13,Accepted,2008,IGEM,gold,0,0
2741,RMHS_Maryland,North America,United States,High School,High_school,19,Accepted,2018,High_school,bronze,0,0
345,RMIT_Australia,Asia,Australia,Health & Medicine,Collegiate,13,Accepted,2010,IGEM,bronze,0,0
1721,Rock_Ridge_Virginia,North America,United States,High School,High_school,19,Accepted,2015,High_school,bronze,0,0
2604,Rotterdam_HR,Europe,Netherlands,Open,Collegiate,13,Accepted,2018,Overgrad,bronze,0,0
2503,RPI_Troy_NY,North America,United States,Manufacturing,Collegiate,15,Accepted,2017,Undergrad,bronze,0,0
2749,Ruia-Mumbai,Asia,India,Environment,Collegiate,12,Accepted,2018,Undergrad,gold,0,0
588,Rutgers,North America,United States,Information Processing,Collegiate,18,Accepted,2011,IGEM,bronze,0,0
787,Rutgers,North America,United States,Food & Energy,Collegiate,8,Accepted,2012,IGEM,gold,0,0
1206,Rutgers,North America,United States,Health & Medicine,Collegiate,14,Accepted,2013,Overgrad,silver,0,0
1556,Rutgers,North America,United States,Foundational Advance,Collegiate,12,Accepted,2014,Undergrad,none,0,0
2101,Ryerson_Toronto,North America,Canada,Manufacturing,Collegiate,10,Accepted,2016,Undergrad,none,0,0
1469,Saarland,Europe,Germany,Health & Medicine,Collegiate,13,Accepted,2014,Overgrad,silver,0,0
2897,Saint_Joseph,Europe,Turkey,High School,High_school,12,Accepted,2018,High_school,bronze,0,0
60,Saint_Petersburg,Asia,Russian Federation,Environment,Collegiate,12,Accepted,2007,IGEM,gold,0,0
2115,Saint_Rose_School_A,Latin America,Chile,High School,High_school,7,Accepted,2016,High_school,none,0,0
2119,Saint_Rose_School_B,Latin America,Chile,High School,High_school,9,Accepted,2016,High_school,none,0,0
1002,Salonica_Schools,Europe,Greece,,High_school,10,Accepted,2013,IGEM,blocked,0,0
696,Saloniki_Greece_12,Europe,United States,,High_school,17,Accepted,2012,IGEM,blocked,0,0
1869,Santa_Clara,North America,United States,Manufacturing,Collegiate,7,Accepted,2015,Overgrad,silver,0,0
1665,San_Andres,Latin America,Chile,High School,High_school,8,Accepted,2015,High_school,bronze,0,0
2888,SBS_SH_112144,North America,China,High School,High_school,19,Accepted,2018,High_school,silver,0,0
1010,SCAU-China,Asia,China,Environment,Collegiate,17,Accepted,2013,Undergrad,gold,0,0
1373,SCAU-China,Asia,China,Energy,Collegiate,18,Accepted,2014,Undergrad,gold,0,0
1959,SCAU-China,Asia,China,New Application,Collegiate,24,Accepted,2016,Undergrad,gold,1,0
2559,SCAU-China,Asia,China,New Application,Collegiate,13,Accepted,2018,Undergrad,silver,0,0
2143,SCSU-New_Haven,North America,United States,Diagnostics,Collegiate,11,Accepted,2016,Overgrad,bronze,0,0
1375,SCU-China,Asia,China,Information Processing,Collegiate,26,Accepted,2014,Undergrad,bronze,0,0
1919,SCU-China,Asia,China,New Application,Collegiate,26,Accepted,2016,Undergrad,silver,0,0
2611,SCU-China,Asia,China,Foundational Advance,Collegiate,29,Accepted,2018,Undergrad,silver,0,0
2334,SCU-WestChina,Asia,China,Therapeutics,Collegiate,24,Accepted,2017,Undergrad,gold,0,0
1072,SCUT,Asia,Hong Kong,Information Processing,Collegiate,18,Accepted,2013,Undergrad,silver,0,0
1462,SCUT,Asia,China,Foundational Advance,Collegiate,26,Accepted,2014,Undergrad,silver,0,0
1724,SCUT,Asia,China,Environment,Collegiate,37,Accepted,2015,Undergrad,silver,0,0
1778,Scut-Champion-Park,Asia,China,Food & Nutrition,Collegiate,22,Accepted,2015,Overgrad,bronze,0,0
1371,SCUT-China,Asia,China,Manufacturing,Collegiate,26,Accepted,2014,Undergrad,silver,0,0
1720,SCUT-China,Asia,China,Health & Medicine,Collegiate,25,Accepted,2015,Undergrad,gold,0,0
2733,SCUT-ChinaA,Asia,China,Environment,Collegiate,11,Accepted,2018,Undergrad,bronze,0,0
1972,SCUT-China_A,Asia,China,Environment,Collegiate,20,Accepted,2016,Undergrad,gold,0,0
2360,SCUT-China_A,Asia,China,Environment,Collegiate,24,Accepted,2017,Undergrad,gold,0,0
2080,SCUT-China_B,Asia,China,Therapeutics,Collegiate,21,Accepted,2016,Undergrad,bronze,0,0
2325,SCUT-FSE-CHINA,Asia,China,New Application,Collegiate,15,Accepted,2017,Undergrad,gold,0,0
2763,SCUT_ChinaB,Asia,China,Environment,Collegiate,17,Accepted,2018,Undergrad,none,0,0
1087,SCU_China,Asia,China,Foundational Advance,Collegiate,17,Accepted,2013,Undergrad,silver,0,0
1796,SCU_China,Asia,China,Environment,Collegiate,20,Accepted,2015,Undergrad,silver,0,0
2276,SCU_China,Asia,China,New Application,Collegiate,24,Accepted,2017,Undergrad,gold,0,0
1672,SDA-Encinitas,North America,United States,High School,High_school,15,Accepted,2015,High_school,none,0,0
2239,SDSZ-China,Asia,China,High School,High_school,16,Accepted,2017,High_school,silver,0,0
1979,SDSZ_China,Asia,China,High School,High_school,13,Accepted,2016,High_school,gold,0,0
2553,SDSZ_China,Asia,China,High School,High_school,15,Accepted,2018,High_school,bronze,0,0
2627,SDU-CHINA,Asia,China,New Application,Collegiate,14,Accepted,2018,Undergrad,gold,0,0
237,SDU-Denmark,Europe,Denmark,Health/Medicine,Collegiate,14,Accepted,2009,IGEM,bronze,0,0
343,SDU-Denmark,Europe,Denmark,New Application,Collegiate,21,Accepted,2010,IGEM,gold,0,0
899,SDU-Denmark,Europe,Denmark,Health & Medicine,Collegiate,15,Accepted,2012,IGEM,bronze,0,0
1088,SDU-Denmark,Europe,Denmark,Manufacturing,Collegiate,13,Accepted,2013,Undergrad,gold,0,0
1475,SDU-Denmark,Europe,Denmark,Food & Nutrition,Collegiate,15,Accepted,2014,Overgrad,gold,0,0
1638,SDU-Denmark,Europe,Denmark,Manufacturing,Collegiate,14,Accepted,2015,Overgrad,gold,0,0
2018,SDU-Denmark,Europe,Denmark,Therapeutics,Collegiate,17,Accepted,2016,Overgrad,gold,0,0
2449,SDU-Denmark,Europe,Denmark,Energy,Collegiate,17,Accepted,2017,Overgrad,gold,0,0
2321,SDU_CHINA,Asia,China,Therapeutics,Collegiate,21,Accepted,2017,Undergrad,bronze,0,0
2291,SECA_NZ,Asia,New Zealand,Food & Nutrition,Collegiate,10,Accepted,2017,Undergrad,none,0,0
873,SEU_A,Asia,China,Health & Medicine,Collegiate,20,Accepted,2012,IGEM,silver,0,0
897,SEU_O_China,Asia,China,Information Processing,Collegiate,16,Accepted,2012,IGEM,gold,0,0
514,Sevilla,Europe,Spain,Foundational Advance,Collegiate,14,Accepted,2011,IGEM,bronze,0,0
2816,SFLS_Shenzhen,Asia,China,High School,High_school,16,Accepted,2018,High_school,none,0,0
1531,SF_Bay_Area_DIYbio,North America,United States,Community Labs,Community_lab,29,Accepted,2014,Overgrad,gold,0,0
1839,SF_Bay_Area_DIYBio,North America,United States,Community Labs,Community_lab,37,Accepted,2015,Overgrad,bronze,0,0
2315,Shanghaitech,Asia,China,Foundational Advance,Collegiate,28,Accepted,2017,Undergrad,gold,0,0
2787,ShanghaiTech,Asia,China,Foundational Advance,Collegiate,21,Accepted,2018,Undergrad,gold,0,0
2132,ShanghaitechChina,Asia,China,New Application,Collegiate,16,Accepted,2016,Undergrad,gold,0,0
2152,ShanghaiTechChina_B,Asia,China,Therapeutics,Collegiate,16,Accepted,2016,Undergrad,silver,0,0
995,SharonBasicallyAcid,North America,United States,Environment(P),High_school,23,Accepted,2013,IGEM,blocked,0,0
719,Sharon_BasicallyAcid,North America,United States,,High_school,9,Accepted,2012,IGEM,blocked,0,0
717,Sharon_MA_Aquila,North America,United States,,High_school,8,Accepted,2012,IGEM,blocked,0,0
718,Sharon_MA_ArborVitae,North America,United States,,High_school,12,Accepted,2012,IGEM,blocked,0,0
1270,Shasta_Summit_CA,North America,United States,,High_school,13,Accepted,2014,IGEM,blocked,0,0
246,Sheffield,Europe,United Kingdom,Foundational Advance,Collegiate,8,Accepted,2009,IGEM,none,0,0
386,Sheffield,Europe,United Kingdom,Environment,Collegiate,13,Accepted,2010,IGEM,bronze,0,0
1498,Sheffield,Europe,United Kingdom,Manufacturing,Collegiate,16,Accepted,2014,Undergrad,gold,0,0
2016,Sheffield,Europe,United Kingdom,Diagnostics,Collegiate,20,Accepted,2016,Undergrad,gold,0,0
2508,Sheffield,Europe,United Kingdom,Hardware,Collegiate,13,Accepted,2017,Undergrad,gold,0,0
809,Shenzhen,Asia,China,Foundational Advance,Collegiate,29,Accepted,2012,IGEM,gold,0,0
1052,Shenzhen_BGIC_0101,Asia,Hong Kong,Software Tools,Collegiate,18,Accepted,2013,Overgrad,gold,0,0
1051,Shenzhen_BGIC_ATCG,Asia,Hong Kong,Information Processing,Collegiate,42,Accepted,2013,Undergrad,gold,1,0
986,Shenzhen_SFLS,Asia,China,Environment(P),High_school,13,Accepted,2013,IGEM,blocked,0,0
1260,Shenzhen_SFLS,Asia,China,Food & Energy(P),High_school,25,Accepted,2014,IGEM,blocked,0,0
1607,Shenzhen_SFLS,Asia,China,High School,High_school,21,Accepted,2015,High_school,silver,0,0
1928,Shenzhen_SFLS,Asia,China,High School,High_school,28,Accepted,2016,High_school,gold,0,0
2200,Shenzhen_SFLS,Asia,China,High School,High_school,30,Accepted,2017,High_school,bronze,0,0
1003,Shenzhen_SZMS,Asia,China,Environment(P),High_school,13,Accepted,2013,High_school,blocked,0,0
1288,Shenzhen_SZMS,Asia,China,Food & Energy(P),High_school,21,Accepted,2014,IGEM,blocked,0,0
1744,Sherbrooke,North America,Canada,Hardware,Collegiate,19,Accepted,2015,Overgrad,gold,0,0
1667,Shiyan_SY_China,Asia,China,High School,High_school,13,Accepted,2015,High_school,bronze,0,0
2745,SHPH-Shanghai,Asia,China,High School,High_school,18,Accepted,2018,High_school,bronze,0,0
2507,SHSBNU_China,Asia,China,High School,High_school,11,Accepted,2017,High_school,gold,0,0
2684,SHSBNU_China,Asia,China,High School,High_school,19,Accepted,2018,High_school,gold,0,0
2836,SHSID_China,Asia,China,High School,High_school,23,Accepted,2018,High_school,bronze,0,0
2794,SHSU_China,Asia,China,High School,High_school,16,Accepted,2018,High_school,silver,0,0
2472,SIAT-SCIE,Asia,China,High School,High_school,17,Accepted,2017,High_school,none,0,0
2830,SIAT-SCIE,Asia,China,High School,High_school,19,Accepted,2018,High_school,bronze,0,0
2311,SiCAU-China,Asia,China,New Application,Collegiate,15,Accepted,2017,Undergrad,bronze,0,0
185,SJTU-BioX-Shanghai,Asia,China,Information Processing,Collegiate,21,Accepted,2009,IGEM,gold,0,0
387,SJTU-BioX-Shanghai,Asia,China,Health & Medicine,Collegiate,17,Accepted,2010,IGEM,gold,0,0
771,SJTU-BioX-Shanghai,Asia,China,New Application,Collegiate,21,Accepted,2012,IGEM,gold,1,1
567,SJTU-BioX-Shanghai,Asia,China,New Application,Collegiate,13,Accepted,2011,IGEM,gold,0,0
1026,SJTU-BioX-Shanghai,Asia,China,New Application,Collegiate,19,Accepted,2013,Undergrad,gold,0,0
1453,SJTU-BioX-Shanghai,Asia,China,Foundational Advance,Collegiate,26,Accepted,2014,Undergrad,bronze,0,0
1642,SJTU-BioX-Shanghai,Asia,China,Food & Nutrition,Collegiate,21,Accepted,2015,Undergrad,gold,0,0
1969,SJTU-BioX-Shanghai,Asia,China,Diagnostics,Collegiate,14,Accepted,2016,Undergrad,gold,0,0
2285,SJTU-BioX-Shanghai,Asia,China,New Application,Collegiate,19,Accepted,2017,Undergrad,gold,0,0
2552,SJTU-BioX-Shanghai,Asia,United States,Diagnostics,Collegiate,24,Accepted,2018,Undergrad,gold,0,0
1479,SJTU-Software,Asia,China,Software,Collegiate,12,Accepted,2014,Undergrad,gold,0,0
1759,SJTU-Software,Asia,China,Software,Collegiate,17,Accepted,2015,Undergrad,gold,0,0
2211,SJTU-Software,Asia,China,Software,Collegiate,18,Accepted,2017,Undergrad,bronze,0,0
2162,SJTU-Software,Asia,China,Software,Collegiate,18,Accepted,2016,Undergrad,gold,0,0
2704,SJTU-software,Asia,China,Software,Collegiate,16,Accepted,2018,Undergrad,silver,0,0
1299,SKLBC-China,Asia,China,Information Processing(P),High_school,23,Accepted,2014,IGEM,blocked,0,0
1793,SKLBC-China,Asia,China,High School,High_school,12,Accepted,2015,High_school,none,0,0
1794,SKLBC-DGSYZX,Asia,China,High School,High_school,15,Accepted,2015,High_school,bronze,0,0
2569,SKLMT-China,Asia,China,Environment,Collegiate,18,Accepted,2018,Undergrad,bronze,0,0
133,Slovenia,Europe,Slovenia,,Collegiate,14,Accepted,2008,IGEM,gold,1,1
245,Slovenia,Europe,Slovenia,Manufacturing,Collegiate,18,Accepted,2009,IGEM,gold,0,0
323,Slovenia,Europe,Slovenia,New Application,Collegiate,23,Accepted,2010,IGEM,gold,1,1
462,Slovenia,Europe,,,Collegiate,13,Accepted,2006,IGEM,blocked,0,0
782,Slovenia,Europe,Slovenia,Health & Medicine,Collegiate,24,Accepted,2012,IGEM,gold,1,0
1965,Slovenia,Europe,Slovenia,Foundational Advance,Collegiate,23,Accepted,2016,Overgrad,gold,0,0
1669,Slovenia_HS,Europe,Slovenia,High School,High_school,12,Accepted,2015,High_school,gold,0,0
2865,SMMU-China,Asia,China,Therapeutics,Collegiate,20,Accepted,2018,Undergrad,silver,0,0
1892,SMS_Shenzhen,Asia,China,High School,High_school,18,Accepted,2016,High_school,silver,0,0
2224,SMS_Shenzhen,Asia,China,High School,High_school,27,Accepted,2017,High_school,gold,0,0
2551,SMS_Shenzhen,Asia,China,High School,High_school,27,Accepted,2018,High_school,bronze,0,0
1280,SMTexas,North America,United States,Health & Medicine(P),High_school,17,Accepted,2014,IGEM,blocked,0,0
2703,Sorbonne_U_Paris,Europe,France,Foundational Advance,Collegiate,21,Accepted,2018,Overgrad,bronze,0,0
180,Southampton,Europe,United Kingdom,Information Processing,Collegiate,14,Accepted,2009,IGEM,bronze,0,0
663,SouthBend-Mishawaka-HS,North America,United States,,High_school,9,Accepted,2011,IGEM,none,0,0
675,SouthBend-Mishawaka-HS-2,North America,United States,,High_school,8,Accepted,2011,IGEM,none,0,0
716,SouthBendMishawakaIN,North America,United States,,High_school,8,Accepted,2012,IGEM,blocked,0,0
48,Southern_Utah,North America,Us,Environment,Collegiate,7,Accepted,2007,IGEM,gold,0,0
471,SouthKorea,Asia,,,Collegiate,2,Accepted,2006,IGEM,blocked,0,0
1804,SPSingapore,Asia,Singapore,Health & Medicine,Collegiate,13,Accepted,2015,Undergrad,silver,0,0
1948,SRM_Chennai,Asia,India,Diagnostics,Collegiate,18,Accepted,2016,Undergrad,none,0,0
2878,SSHS-Shenzhen,Asia,China,High School,High_school,25,Accepted,2018,High_school,silver,0,0
2244,SSTi-SZGD,Asia,China,Environment,Collegiate,17,Accepted,2017,Undergrad,gold,0,0
2593,SSTi-SZGD,Asia,China,Manufacturing,Collegiate,18,Accepted,2018,Undergrad,bronze,0,0
223,Stanford,North America,United States,Health/Medicine,Collegiate,29,Accepted,2009,IGEM,gold,0,0
353,Stanford,North America,United States,Foundational Advance,Collegiate,16,Accepted,2010,IGEM,gold,0,0
2876,Stanford,North America,United States,New Application,Collegiate,8,Accepted,2018,Undergrad,silver,0,0
